Zip,Street,Region,Price,Bedrooms,Bathrooms,Floorspace,Pet_friendly,Furnished,lat,lng,crime_percentage,restaurant_num,restaurant_star,trans_time_driv,trans_time_walk,trans_time_bike
15213,352 Semple St,"Oakland, Pittsburgh, PA",2300,4,2,1492.0,N,N,40.4375992,-79.95585,0.026561,124,3.5080645161290325,5.5,20.0,6.5
15213,3432 Ward St,"Oakland, Oakland, PA",1500,3,2,1952.0,N,N,40.435582200000006,-79.9541891,0.026561,52,3.6538461538461537,3.5,20.0,8.0
15213,2514 Allequippa St,"West Oakland, Pittsburgh, PA",2500,5,2.5,2225.0,N,N,40.441393,-79.9673703,0.026561,0,0.0,8.0,27.0,10.0
15213,311 Morewood Ave #6,"Shadyside, Pittsburgh, PA",1995,3,1,1300.0,N,N,40.453864200000005,-79.94394989999998,0.026561,11,3.8181818181818183,4.5,16.5,5.5
15213,416 Semple St,"Oakland, Pittsburgh, PA",2200,4,2,,N,N,40.43660560000001,-79.95462619999998,0.026561,66,3.522727272727273,5.0,19.5,7.0
15213,Craig House,"North Oakland, Pittsburgh, PA",1349,2,1,,N,N,40.4490241,-79.95060149999998,0.026561,99,3.409090909090909,3.5,9.5,3.0
15213,21 Mackey St,"Oakland, Oakland, PA",1200,3,2,,N,N,40.4336165,-79.95945440000001,0.026561,6,3.5833333333333335,6.0,33.5,15.0
15213,3418 Ward St #3,"Oakland, Pittsburgh, PA",750,1,1,600.0,N,N,40.4351526,-79.9541978,0.026561,46,3.7065217391304346,3.5,20.5,8.0
15213,3621 Childs St,"Oakland, Pittsburgh, PA",1550,3,1,1400.0,N,N,40.4309373,-79.95222220000001,0.026561,5,3.8,4.5,23.0,9.5
15213,344 Melwood Ave #2,"North Oakland, Pittsburgh, PA",2000,4,2,,Y,N,40.453569099999996,-79.9513808,0.026561,60,3.4833333333333334,6.0,17.0,6.5
15213,6 Enfield St #TWO,"Bloomfield, Pittsburgh, PA",2000,4,2,,Y,N,40.4560685,-79.95068149999999,0.026561,48,3.3541666666666665,8.0,24.5,10.0
15213,3211 Ward St #A,"Oakland, Pittsburgh, PA",1200,2,1,,Y,N,40.4311948,-79.95559809999999,0.026561,6,3.25,5.0,26.0,9.0
15213,3715 Parkview Ave,"Oakland, Pittsburgh, PA",3450,6,3,2444.0,N,N,40.437593,-79.95143399999998,0.026561,10,3.85,4.0,16.5,6.5
15213,221 Atwood St #A,"Oakland, Pittsburgh, PA",1500,2,1,800.0,N,N,40.44063679999999,-79.95693979999999,0.026561,156,3.532051282051282,4.0,14.5,5.5
15213,221 Atwood St #L,"Oakland, Pittsburgh, PA",1500,2,1,800.0,N,N,40.44063679999999,-79.95693979999999,0.026561,156,3.532051282051282,4.0,14.5,5.5
15213,121 Chesterfield Rd,"West Oakland, Pittsburgh, PA",1900,3,1,,N,N,40.4396245,-79.96234040000002,0.026561,27,3.3703703703703702,6.0,20.5,7.5
15213,205 Robinson St #8,"West Oakland, Pittsburgh, PA",975,1,1,,Y,N,40.44059670000001,-79.9659131,0.026561,3,3.3333333333333335,7.0,25.0,9.5
15213,3611 Boulevard Of The Allies,"Oakland, Pittsburgh, PA",1700,3,1.5,1400.0,N,N,40.4347189,-79.953994,0.026561,43,3.6744186046511627,2.5,21.0,7.0
15213,338 Oakland Ave,"Oakland, Pittsburgh, PA",1380,2,1,,N,N,40.439259,-79.95444049999998,0.026561,83,3.5783132530120483,4.0,15.0,5.5
15213,3301 Juliet St #2,"Oakland, Pittsburgh, PA",1800,3,1,,N,N,40.433327500000004,-79.9565712,0.026561,24,3.5208333333333335,4.0,25.0,9.0
15213,4917 Centre Ave #101,"Bloomfield, Pittsburgh, PA",1499,2,1.5,1100.0,N,N,40.4539106,-79.9458295,0.026561,26,3.2884615384615383,5.0,17.5,6.0
15213,3266 Niagara Sq,"Oakland, Oakland, PA",1395,2,1,,N,N,40.4345434,-79.95953589999998,0.026561,20,3.475,8.5,27.0,10.0
15213,376 Meyran Ave #2,"Oakland, Pittsburgh, PA",1600,3,1,20.0,N,N,40.4374662,-79.95477919999998,0.026561,87,3.5,4.0,18.0,6.5
15213,3401 Forbes Ave #108,"Oakland, Pittsburgh, PA",1450,2,1,,N,N,40.438781,-79.9613679,0.026561,37,3.2972972972972974,5.0,19.5,6.0
15213,3261 Parkview Ave,"Oakland, Pittsburgh, PA",1590,3,2,1824.0,N,N,40.431118100000006,-79.95316199999998,0.026561,8,3.5,4.0,22.0,8.5
15213,"3 bed, $1,875","Oakland, Pittsburgh, PA",1875,3,1,,Y,N,40.437925899999996,-79.95564240000002,0.026561,123,3.5203252032520327,798.0,3769.0,1375.0
15213,3297 Kennett Sq,"Oakland, Pittsburgh, PA",1100,1,1,561.0,Y,N,40.434343,-79.960724,0.026561,16,3.46875,8.5,28.0,9.0
15213,332 Atwood St,"Oakland, Pittsburgh, PA",2500,6,2,,N,N,40.4388059,-79.9550958,0.026561,111,3.527027027027027,4.5,17.5,5.5
15213,363 Semple St,"Oakland, Pittsburgh, PA",2500,5,2,1358.0,N,N,40.4375514,-79.9553037,0.026561,105,3.5285714285714285,5.5,19.0,6.5
15213,Sussex Apartments,"Oakland, Pittsburgh, PA",780,Studio+,1,,Y,N,40.4379301,-79.95758289999998,0.026561,132,3.462121212121212,5.5,20.0,6.0
15213,3624 Bates St #1,"Oakland, Pittsburgh, PA",1999,3,2,,N,N,40.4377311,-79.95409079999999,0.026561,59,3.6271186440677967,3.5,17.0,5.5
15213,417 Semple St #2,"Oakland, Pittsburgh, PA",3250,5,2,,N,N,40.436894,-79.954278,0.026561,56,3.6339285714285716,5.0,19.5,7.0
15213,3624 Bates St #2,"Oakland, Pittsburgh, PA",1199,1,1,,N,N,40.4377311,-79.95409079999999,0.026561,59,3.6271186440677967,3.5,17.0,5.5
15213,320 Ophelia St,"Oakland, Pittsburgh, PA",2100,4,3,,N,N,40.43461870000001,-79.96249139999998,0.026561,19,3.473684210526316,8.5,26.0,9.0
15213,336 Joncaire St,"Oakland, Pittsburgh, PA",2000,4,2,,N,N,40.440325,-79.95302099999999,0.026561,55,3.772727272727273,2.5,11.5,5.5
15213,3410 Allequippa St,"West Oakland, Pittsburgh, PA",2200,3,1.5,930.0,N,N,40.442837,-79.9654599,0.026561,1,2.5,7.0,24.0,8.5
15213,373 Semple St,"Oakland, Pittsburgh, PA",3700,6,2,,N,N,40.4374395,-79.9550873,0.026561,101,3.5247524752475248,5.5,19.0,6.5
15213,263 Robinson St,"West Oakland, Pittsburgh, PA",1595,3,2,2250.0,N,N,40.4420654,-79.96589559999998,0.026561,2,3.25,7.5,26.0,8.5
15213,3202 Niagara St,"Oakland, Pittsburgh, PA",1600,3,2,,N,N,40.4338981,-79.9600659,0.026561,10,2.95,6.5,27.0,10.0
15213,352 N Craig St #4,"North Oakland, Pittsburgh, PA",1295,3,3,,N,N,40.4536521,-79.95277949999998,0.026561,54,3.5925925925925926,5.5,16.5,5.0
15213,King Edward Annex,"North Oakland, Pittsburgh, PA",1100,1,1,,Y,N,40.450274900000004,-79.95004859999999,0.026561,75,3.46,4.5,11.5,4.0
15213,18 Wellsford St #1-2,"Oakland, Pittsburgh, PA",3300,6,2,,N,N,40.435356799999994,-79.95521629999998,0.026561,54,3.685185185185185,3.5,22.0,8.5
15213,352 S Bouquet St,"Oakland, Oakland, PA",3800,5,2,,N,N,40.4397787,-79.95275649999998,0.026561,53,3.707547169811321,2.5,13.5,4.5
15213,166 N Dithridge St #5J,"North Oakland, Oakland, PA",1000,1,1,,N,N,40.448595000000005,-79.95133229999998,0.026561,74,3.5,5.0,10.0,4.0
15213,3720 Parkview Ave,"Oakland, Pittsburgh, PA",2400,3,1.5,,N,N,40.4376118,-79.9509011,0.026561,9,4.111111111111111,4.5,16.5,6.5
15213,311 Meyran Ave #1,"Oakland, Pittsburgh, PA",2600,4,1,,N,N,40.438997,-79.956113,0.026561,142,3.482394366197183,4.5,17.5,6.5
15213,412 Morewood Ave,"Shadyside, Pittsburgh, PA",3250,3,3,2150.0,N,Y,40.452624,-79.9439699,0.026561,12,3.875,4.0,15.0,5.0
15213,367 S Bouquet St,"Oakland, Pittsburgh, PA",5400,6,3,,N,N,40.4397822,-79.95220040000001,0.026561,35,3.914285714285714,3.0,14.0,5.0
15213,12 Ellsworth Ter,"Shadyside, Oakland, PA",3350,3,2.5,,Y,N,40.449844299999995,-79.9469,0.026561,63,3.4206349206349205,4.5,11.5,5.5
15213,504 N Neville St #12,"North Oakland, Oakland, PA",3500,2,2,,Y,N,40.45017290000001,-79.94877159999999,0.026561,67,3.328358208955224,4.0,12.5,5.0
15213,3526 Frazier St,"Oakland, Oakland, PA",3000,3,3.5,,Y,N,40.4309503,-79.95595909999999,0.026561,4,2.75,4.5,27.5,9.0
15217,Phillips Ave Apartments,"Squirrel Hill South, Pittsburgh, PA",905,1,1,,N,N,40.428391,-79.924308,0.039716,91,3.934065934065934,5.5,29.5,9.5
15217,Wendover Apartments,"Squirrel Hill South, Pittsburgh, PA",1070 - 1535,1-2,1,,Y,N,40.43204000000001,-79.928715,0.039716,4,3.25,4.5,22.0,6.5
15217,Maxon Towers Apartments,"Squirrel Hill North, Pittsburgh, PA",1360 - 3200,1-3,1-2,,N,N,40.4381792,-79.91844900000002,0.039716,49,3.704081632653061,5.5,24.5,6.5
15217,Morrowfield Apartments,"Squirrel Hill South, Pittsburgh, PA",840 - 1275,Studio-1,1,,Y,N,40.428391,-79.924308,0.039716,91,3.934065934065934,6.5,34.5,11.0
15217,Hobart Court Apartments,"Squirrel Hill South, Pittsburgh, PA",1388 - 1703,2,1,,Y,N,40.432967,-79.92724199999998,0.039716,18,3.9722222222222223,4.5,22.0,6.5
15217,Hempstead Properties,"Squirrel Hill South, Pittsburgh, PA",1396 - 1581,2,1,,Y,N,40.427917799999996,-79.9128443,0.039716,1,3.0,13.5,60.0,23.0
15217,Walnut Towers at Frick Park Apartments,"Squirrel Hill South, Pittsburgh, PA",1215 - 2110,1-2,1-1.5,,Y,Y,40.426778799999994,-79.90929729999998,0.039716,0,0.0,10.0,51.5,20.0
15217,Forbes Terrace Apartments,"Squirrel Hill North, Pittsburgh, PA",2235 - 4038,3-4,1-2.5,,Y,N,40.4383595,-79.9250343,0.039716,89,3.6235955056179776,4.0,19.0,5.0
15217,The Gateway at Summerset Apartments,"Squirrel Hill South, Pittsburgh, PA",1511 - 2644,1-2,1-2,,Y,N,40.4149382,-79.92191820000001,0.039716,5,3.2,11.5,63.0,22.5
15217,Walnut on Wightman Apartments,"Squirrel Hill South, Pittsburgh, PA",3380,4,2.5,,Y,N,40.426778799999994,-79.90929729999998,0.039716,0,0.0,10.0,51.5,20.0
15217,Beacon Commons Apartments,"Squirrel Hill South, Pittsburgh, PA",Contact For Price,3,1.5-2,,Y,N,40.434773,-79.926018,0.039716,16,4.0625,4.0,22.0,5.5
15217,Walnut on the Park Apartments,"Squirrel Hill South, Pittsburgh, PA",Contact For Price,1-2,1,,Y,N,40.4298081,-79.93145609999998,0.039716,1,2.5,6.0,30.5,10.5
15217,4350 Murray Ave #1,"Greenfield, Pittsburgh, PA",800,2,1,1100.0,Y,N,40.4204309,-79.92869069999998,0.039716,27,3.9444444444444446,9.0,47.5,14.5
15217,4111 Windsor St,"Greenfield, Pittsburgh, PA",1295,3,1,1700.0,N,N,40.42465,-79.92886229999998,0.039716,22,3.9545454545454546,8.0,43.5,14.5
15217,2360 Eldridge St,"Squirrel Hill South, Pittsburgh, PA",1050,2,1,,Y,N,40.4298782,-79.9227272,0.039716,121,3.87603305785124,7.0,33.5,13.0
15217,6212 Monitor St,"Squirrel Hill South, Pittsburgh, PA",1695,4,2,1897.0,N,N,40.4251314,-79.9251594,0.039716,24,3.7708333333333335,8.0,43.5,15.0
15217,3633 Beechwood Blvd,"Greenfield, Pittsburgh, PA",1195,3,1.5,1232.0,Y,N,40.4262377,-79.92691090000001,0.039716,20,3.925,8.0,41.0,16.0
15217,5680 Forward Ave #11,"Squirrel Hill South, Pittsburgh, PA",750,1,1,750.0,N,N,40.4287479,-79.92500240000001,0.039716,87,3.9195402298850577,6.5,34.5,11.5
15217,1655 Beechwood Blvd,"Squirrel Hill North, Squirrel Hill, PA",1895,4,2,,Y,N,40.4391711,-79.9160016,0.039716,0,0.0,6.5,28.5,8.0
15217,1512 Denniston St,"Squirrel Hill North, Pittsburgh, PA",1750,3,1,1560.0,N,N,40.4416552,-79.9186337,0.039716,52,3.7115384615384617,5.0,23.5,7.0
15217,6359 Alderson St,"Squirrel Hill South, Squirrel Hill, PA",1250,2,1,,N,N,40.4279531,-79.9198025,0.039716,7,2.857142857142857,8.5,38.0,12.0
15217,5855 Darlington Rd #C3,"Squirrel Hill South, Pittsburgh, PA",825,Studio,1,400.0,Y,N,40.437295,-79.9206604,0.039716,175,3.6885714285714286,6.5,23.5,7.5
15217,3621 Beechwood Blvd,"Greenfield, Pittsburgh, PA",1800,3,1.5,1624.0,Y,N,40.4258936,-79.92693340000001,0.039716,20,3.925,8.0,41.5,16.5
15217,1041 Mirror St,"Greenfield, Pittsburgh, PA",1650,3,2,1411.0,Y,Y,40.426351200000006,-79.92942599999998,0.039716,16,3.8125,8.5,43.0,14.0
15217,3992 Beechwood Blvd,"Greenfield, Pittsburgh, PA",1295,2,1,1200.0,N,N,40.427659999999996,-79.93656170000001,0.039716,12,3.625,4.5,38.0,11.0
15217,2325-2327 Eldridge St #6,"Squirrel Hill South, Pittsburgh, PA",1045,1,1,447.0,Y,N,40.4327086,-79.92486690000001,0.039716,158,3.759493670886076,7.5,32.0,11.5
15217,3994 Beechwood Blvd,"Greenfield, Pittsburgh, PA",1300,2,1,1000.0,Y,N,40.4275951,-79.93660159999999,0.039716,12,3.625,4.5,38.0,11.0
15217,6330 Alderson St,"Squirrel Hill South, Pittsburgh, PA",1595,2,1.5,,Y,N,40.427907399999995,-79.92108089999998,0.039716,50,3.76,8.0,37.0,11.5
15217,5623 Melvin St,"Squirrel Hill South, Pittsburgh, PA",1125,3,1,1000.0,N,N,40.43045679999999,-79.9265698,0.039716,26,3.8461538461538463,5.0,27.0,8.0
15217,780 Hazelwood Ave,"Greenfield, Pittsburgh, PA",925,3,1,,Y,N,40.419639000000004,-79.92993919999998,0.039716,25,3.88,7.0,52.5,15.5
15217,5954 Phillips Ave,"Squirrel Hill South, Pittsburgh, PA",1500,4,1,1100.0,Y,N,40.43206989999999,-79.91846029999998,0.039716,1,5.0,6.5,32.5,11.0
15217,1400 Severn St #2,"Squirrel Hill North, Pittsburgh, PA",1075,2,1,750.0,N,N,40.444263299999996,-79.9167241,0.039716,2,5.0,5.5,24.0,8.0
15217,3518 Beechwood Blvd #2,"Greenfield, Pittsburgh, PA",1350,3,1,1200.0,Y,N,40.423312,-79.9271696,0.039716,27,3.8703703703703702,8.5,44.5,15.0
15217,4016 Murray Ave,"Greenfield, Pittsburgh, PA",995,3,1,1484.0,N,N,40.425785999999995,-79.928145,0.039716,16,3.8125,7.5,40.5,13.0
15217,5860 Forward Ave #5,"Squirrel Hill South, Pittsburgh, PA",1050,2,1,1100.0,N,N,40.4291285,-79.92156580000002,0.039716,84,3.8214285714285716,7.0,34.5,11.0
15217,2357 Tilbury Ave,"Squirrel Hill South, Pittsburgh, PA",1249,3,1,,N,N,40.429413000000004,-79.91784439999998,0.039716,1,2.0,7.0,36.5,12.0
15217,2421 Beechwood Blvd #2421A,"Squirrel Hill South, Pittsburgh, PA",1300,3,1,800.0,N,N,40.4319188,-79.9147445,0.039716,1,3.0,8.5,36.0,12.0
15217,90 Lilac St,"Greenfield, Pittsburgh, PA",950,3,1,,Y,N,40.423265,-79.92890440000001,0.039716,26,3.923076923076923,8.5,44.0,14.5
15217,906 Greenfield Ave #2,"Greenfield, Pittsburgh, PA",895,4,1.5,650.0,N,N,40.4239198,-79.93320759999999,0.039716,1,5.0,5.5,43.5,12.0
15217,6535 Dalzell Pl #3,"Squirrel Hill North, Pittsburgh, PA",800,,,,N,Y,40.441878,-79.9155546,0.039716,1,5.0,6.0,27.0,8.0
15217,4106 Saline St,"Greenfield, Pittsburgh, PA",1500,4,1.5,,N,N,40.4244172,-79.92626,0.039716,36,4.027777777777778,8.5,44.0,16.0
15217,2552 Beechwood Blvd,"Squirrel Hill South, Pittsburgh, PA",1450,3,1,1400.0,N,N,40.428794399999994,-79.9161819,0.039716,1,3.0,8.0,40.0,13.0
15217,2608 Shady Ave,"Squirrel Hill South, Pittsburgh, PA",1425,3,1,,N,N,40.4289596,-79.9216816,0.039716,85,3.8,7.5,35.0,11.0
15217,764 Hazelwood Ave #2,"Greenfield, Pittsburgh, PA",1295,3,2,,N,N,40.419661299999994,-79.930453,0.039716,20,3.925,9.5,53.0,15.5
15217,5858 Morrowfield Ave,"Squirrel Hill South, Pittsburgh, PA",995,2,1,1000.0,N,N,40.42715219999999,-79.92329529999998,0.039716,50,3.78,7.5,38.0,12.5
15217,1303 Denniston St,"Point Breeze, Pittsburgh, PA",3000,6,2,3324.0,Y,N,40.4457284,-79.9194012,0.039716,2,3.5,4.5,23.0,7.0
15217,5860 Forward Ave #1A,"Squirrel Hill South, Pittsburgh, PA",800,1,1,,N,N,40.4291285,-79.92156580000002,0.039716,84,3.8214285714285716,7.0,34.5,11.0
15217,6325 Monitor St #2,"Squirrel Hill South, Pittsburgh, PA",1100,2,1,,N,N,40.425567,-79.9227463,0.039716,38,3.6710526315789473,8.0,43.0,14.5
15217,6325 Monitor St #1,"Squirrel Hill South, Pittsburgh, PA",1100,2,1,,N,N,40.425567,-79.9227463,0.039716,38,3.6710526315789473,8.0,43.0,14.5
15217,5854 Morrowfield Ave,"Squirrel Hill South, Pittsburgh, PA",995,2,1,1500.0,N,N,40.427166,-79.923288,0.039716,50,3.78,7.5,38.0,12.0
15217,5856 Alderson St #245,"Squirrel Hill South, Pittsburgh, PA",1150,2,1,,N,N,40.428138,-79.92287379999998,0.039716,83,3.8734939759036147,8.5,37.0,12.5
15217,2324 Sherbrook St,"Squirrel Hill South, Squirrel Hill, PA",2300,4,3.5,,Y,N,40.4308239,-79.9216921,0.039716,117,3.782051282051282,8.5,32.5,11.5
15217,5854 Forbes Ave,"Squirrel Hill South, Pittsburgh, PA",1225,2,1,1000.0,Y,N,40.43791470000001,-79.92082719999998,0.039716,185,3.6864864864864866,4.5,22.0,5.5
15217,1430 Severn St,"Squirrel Hill North, Pittsburgh, PA",1250,2,1,,N,N,40.4435461,-79.91658100000001,0.039716,2,5.0,6.0,24.5,8.0
15217,2334 Tilbury Ave,"Squirrel Hill South, Pittsburgh, PA",2250,4,1.5,,N,N,40.4298408,-79.9182062,0.039716,2,3.0,8.5,36.0,12.0
15217,2332 Sherbrook St,"Squirrel Hill South, Pittsburgh, PA",1325,3,2,1332.0,N,N,40.4305604,-79.92172070000001,0.039716,112,3.7723214285714284,8.0,33.0,12.0
15217,2421 Beechwood Blvd #C,"Squirrel Hill South, Pittsburgh, PA",1275,2,1,774.0,N,N,40.4319188,-79.9147445,0.039716,1,3.0,8.5,36.0,12.5
15217,5862 Forbes Ave #3,"Squirrel Hill South, Pittsburgh, PA",860,1,1,533.0,Y,N,40.4379235,-79.9205436,0.039716,151,3.6887417218543046,4.5,22.5,5.5
15217,5637 Hobart St #3,"Squirrel Hill South, Pittsburgh, PA",860,1,1,,N,N,40.4328226,-79.92572740000001,0.039716,56,3.919642857142857,4.5,24.0,6.5
15217,6618 Dalzell Pl,"Squirrel Hill North, Pittsburgh, PA",845,Studio,1,,N,N,40.4416355,-79.91389179999999,0.039716,1,5.0,6.5,29.0,8.5
15217,747 McCaslin St,"Greenfield, Squirrel Hill, PA",1750,5,1.5,,Y,N,40.4247937,-79.9362502,0.039716,12,3.625,5.0,39.5,12.0
15217,5710 Phillips Ave #A15,"Squirrel Hill South, Pittsburgh, PA",1325,2,1,,N,N,40.4319307,-79.9236325,0.039716,150,3.7733333333333334,5.5,29.5,9.5
15217,5706 Darlington Rd #2,"Squirrel Hill South, Pittsburgh, PA",1600,3,1,,N,N,40.43662,-79.9246,0.039716,146,3.7294520547945207,5.5,20.0,6.5
15217,569 Loretto Rd,"Greenfield, Pittsburgh, PA",1350,2,1,796.0,Y,N,40.421262299999995,-79.9375671,0.039716,0,0.0,6.0,44.5,13.0
15217,20 Unger Ln,"Squirrel Hill North, Squirrel Hill, PA",2750,4,2.5,,N,N,40.4455311,-79.9365183,0.039716,12,3.375,1.0,3.5,1.5
15217,786 Hazelwood Ave,"Greenfield, Pittsburgh, PA",1000,2,1.5,1100.0,Y,N,40.4195625,-79.9296959,0.039716,26,3.9038461538461537,7.0,52.5,15.5
15217,2421 Beechwood Blvd #B,"Squirrel Hill South, Pittsburgh, PA",1300,2,1,,N,N,40.4319188,-79.9147445,0.039716,1,3.0,8.5,36.0,12.5
15217,5706 Darlington Rd #3,"Squirrel Hill South, Pittsburgh, PA",1550,3,1,,N,N,40.43662,-79.9246,0.039716,146,3.7294520547945207,5.5,20.0,6.5
15217,5454 Covode Pl #B,"Squirrel Hill South, Pittsburgh, PA",1400,2,1,900.0,N,N,40.43127570000001,-79.93077509999999,0.039716,1,2.5,5.5,22.0,8.0
15217,1663 Beechwood Blvd,"Squirrel Hill North, Squirrel Hill, PA",2200,4,2,,N,N,40.4389112,-79.91595790000002,0.039716,0,0.0,5.0,28.5,8.0
15217,5609 Darlington Rd,"Squirrel Hill South, Pittsburgh, PA",750,1,1,120.0,N,Y,40.4369733,-79.9271619,0.039716,14,4.107142857142857,6.0,17.0,5.5
15217,2347 Tilbury Ave #2,"Squirrel Hill South, Pittsburgh, PA",1395,2,1,,N,N,40.429575899999996,-79.91773020000001,0.039716,1,2.0,8.5,36.5,12.0
15217,1133 Wightman St,"Squirrel Hill North, Squirrel Hill, PA",3650,5,4,,N,N,40.446776,-79.928758,0.039716,4,3.625,3.0,12.0,3.5
15217,5839 Darlington Rd #14,"Squirrel Hill South, Pittsburgh, PA",1350,2,1,850.0,N,N,40.4372872,-79.92117259999998,0.039716,197,3.682741116751269,7.0,23.0,8.0
